,ApEn,peek,RMS,mean frequency
5082,0.0311132920417027,9,35.411655589120656,1.5
1654,0.0264023132131314,13,110.0906187462742,2.5
9010,0.0059001519512174,13,31.269806223416225,2.5
5602,0.0167123607517716,18,23.335214302904955,3.5
8308,0.0342129628940961,7,82.73971447595466,0.5
3341,0.0262778707111865,12,35.6785165466384,0.5
8675,0.0134664587062829,13,54.51723046862111,11.5
4358,0.0440478087336733,9,49.27794555344967,0.5
8610,0.0210575663441581,9,85.07001080452059,2.5
9046,0.0035340117650815,13,44.65982534672521,3.0
4226,0.015802264065865,15,87.94644755030615,10.5
1029,0.0599752622206217,9,512.4126087838052,5.5
10771,0.0084601770654675,13,53.29575499043053,4.0
1817,0.0432573607820216,13,501.128247565244,10.0
898,0.0517812615304977,15,514.6573173451195,11.5
1352,0.0198755740204132,14,247.4220264642732,9.0
5891,0.0207215096914332,5,79.99608755081401,1.5
11484,0.0220396968887945,8,65.94503067185957,4.5
8758,0.0125005839338454,17,36.46751149353695,2.5
3948,0.0159253147604316,6,28.08159845655158,4.0
9970,0.0206081279645653,11,49.770022862976965,2.0
7710,0.0163008111439761,13,67.99606491371394,9.5
555,0.0942592885111435,11,116.5839876306991,3.0
8247,0.0077273672065674,19,47.56967546071236,7.5
11214,0.0137025089226483,18,30.687269283755928,0.5
1607,0.0356723070960756,7,147.50804235225192,3.0
4755,0.0236043279372468,13,68.12970883955471,5.5
3090,0.0160093779780838,3,94.0366113667637,0.5
1218,0.0191779668654032,17,298.5370555478101,3.5
8044,0.0346835105539824,5,105.15719260350193,2.5
1554,0.0424013881492841,7,97.28272565536751,1.5
2158,0.0221142470362099,13,499.0428959635822,8.5
6455,0.0268625177592802,15,95.58518625828611,0.5
1997,0.0164841166339595,13,196.5444720468818,9.0
2305,0.0289082678719574,14,66.04398983821314,9.5
10908,0.0158548707509837,11,13.680416974410903,1.5
8737,0.0022073267799722,12,36.98874802515962,7.5
2153,0.0205574829661707,11,309.1528921782675,4.5
9027,0.0195739512802668,7,62.33272928907413,1.5
10881,0.0003702243236762,15,42.20975107646929,13.5
8412,0.0022342642176784,11,43.80191674066616,7.0
3955,0.0161717842164872,14,53.77139381649643,8.5
9510,0.0177975500018487,11,45.23233209980997,3.0
1363,0.0173891365706402,9,352.9886898141621,6.0
8152,0.0410968172859811,11,52.67420873278497,3.0
6227,0.0043993701638758,19,47.06026928644268,6.0
11202,0.0208593375854531,14,102.21778507646064,11.5
1852,0.0518094274984228,9,314.2177205042807,9.0
5231,0.0075127018069671,11,59.17692701895098,0.5
10072,0.0174781187079577,7,47.90345209539966,0.5
3212,0.0145434921827263,15,45.47674435734984,10.0
5481,0.0007687776662166,21,104.14035657317244,0.5
5065,0.0090272489741334,8,58.1410722066918,1.5
5334,0.031710802216271,8,47.35276832423581,1.5
5338,0.0271403256124043,9,25.435321236545253,2.5
4255,0.0106795145223008,14,64.53857025671742,6.0
8302,0.000768777666221,17,43.895238832788,2.5
5134,0.0352726486871497,14,58.53487458745214,3.0
3059,0.0182867589190278,9,69.10112748944478,0.5
9558,0.0344088154219051,7,86.5195375108637,1.5
5569,0.0341108108995138,15,76.50996603282313,5.5
6952,0.0131544980766689,17,70.883294267761,1.0
5770,0.032788067243517,7,33.57044976845336,1.5
1089,0.020441926153139,7,348.081911466028,3.0
7325,0.0057209199529326,9,29.07833070185168,1.5
7925,0.0018366578233228,13,53.63438237414737,6.0
5670,0.0112784307941335,17,68.46449952575787,8.0
8808,0.0283156831218058,10,32.58308939992876,1.0
4499,0.0235722257239348,13,48.49517231932731,6.0
11490,0.011809380545654,13,47.53047439373765,3.5
2143,0.022864366697048,9,129.78679557138122,2.5
8394,0.0287033522058273,7,55.89431381103314,2.0
8490,0.0136419233021087,11,28.595910096004115,1.0
10274,0.0104678582456072,9,37.61049476417786,5.0
7400,0.0301512637931238,13,103.75208723427568,5.0
3641,0.0064128345009311,6,35.14450498255382,2.5
4525,0.001603791203534,17,42.9218835320341,9.5
9056,0.0071263778369061,11,34.110724177393976,2.5
8334,0.026344188816239,13,66.92251524617855,3.0
9229,0.0308381652839777,10,63.52590822353506,0.5
9636,0.0153595498232843,11,86.61369481153802,5.0
2110,0.0343758163321687,10,454.9598389727658,3.5
547,0.0443682293893115,16,561.2474696316846,14.5
3927,0.0217271673881884,9,33.666817340576614,2.5
1912,0.0387920466228726,11,177.31267211174233,0.5
5676,0.0209079812458568,8,58.38959433462867,4.0
10781,0.0347243930729952,5,43.25375932000015,1.5
1568,0.0372610145436929,13,395.3068848415431,3.5
451,0.0322490437170492,13,327.4001651863702,9.0
3860,0.0333331529679035,19,24.984878239146973,1.0
1501,0.0527866717907103,15,537.7880918524334,9.5
2380,0.0005756890200152,12,60.73031686660914,1.0
11215,0.0025699568194728,23,41.317717853165,6.5
8849,0.0210295711571451,15,64.62884946828119,5.5
2365,0.0021065689439776,19,32.00514942698675,5.5
6889,0.0213216825218585,6,56.64061853448239,0.5
10158,0.0118889798163568,14,62.69615702312822,2.5
9487,0.0082074323582856,15,66.91762660166602,6.0
1765,0.0280976335796889,11,359.12977502916686,3.5
7983,0.0278579515632668,12,62.76370928430696,1.0
2016,0.0209130187254595,9,163.1013213178391,3.5
462,0.060287781621537,15,405.458386187396,3.5
4555,0.0194786694182118,15,44.79068070620272,7.5
298,0.0456288080416098,11,291.8309396950249,4.5
7657,0.0253566273549457,9,69.69025358909595,2.0
8999,0.0240312064968808,7,111.88062354930476,1.5
7961,0.0084042434810127,15,33.94652705681025,12.0
3149,0.0017895517839425,14,53.12978379196785,7.0
10089,0.0223848281711824,9,77.6588687938715,5.0
4592,0.0403700301736895,7,69.37478533187509,1.0
3055,0.0122996300328637,20,34.997949158664994,11.5
613,0.0623863662091195,9,333.47554697411846,3.0
11219,0.0285483832136295,19,48.94578573693807,8.5
2402,0.0036064364132264,10,55.41630002619942,10.5
7572,0.0437113984096697,19,66.18665530032281,1.0
7439,0.010410992563651,13,49.79661270326276,10.0
9535,0.0273348231472945,13,50.73840019064703,0.5
7578,0.0199888798385114,6,76.61638409961671,0.5
7703,0.0183529903419614,15,41.220568335556095,3.5
6934,0.0142622039416817,9,30.384707810838005,4.0
187,0.0525386710167592,7,124.60841202605968,1.5
3177,0.0104598985015114,21,76.78702728061394,6.0
7848,0.0013666076799898,21,83.44714656314649,6.0
1376,0.0220940809744516,10,291.54613599576743,6.0
10261,0.0082745990763903,14,24.205228080029528,1.0
8980,0.0348614115988894,11,145.4464805725374,5.5
3048,0.0170698662369401,10,58.203726926417694,0.5
2774,0.010084565060402,13,102.0196968956853,0.5
10312,0.0030554688842792,12,22.95206664510301,5.0
10863,0.0350552240823436,7,118.12210644604168,1.5
491,0.0299004428289384,17,217.82716391635768,10.0
1402,0.0250125420289766,9,156.9545474985314,4.5
6493,0.0190393596490192,10,61.67659161403944,5.5
2290,0.0525463268889838,13,365.6582837414599,7.0
2267,0.0295505028654039,13,443.90433385718086,9.0
9698,0.0049535877627198,13,58.18873353955644,0.5
530,0.0473929257739929,9,526.4414238582544,5.5
8784,0.0028357543080659,12,32.95961810733325,6.0
5953,0.0251882704943411,12,66.34066982369299,5.5
6823,0.0216215982383274,7,39.15278940214541,1.5
4283,0.0027196017258708,11,51.02581971260971,1.5
11442,2.8329018847195183e-05,19,38.33797455485553,15.5
5711,0.022870146204831,11,31.19977213458457,0.5
8387,0.021678630994228,17,30.31454567839505,5.0
7626,0.0159196881136347,17,83.73175524218694,8.5
2985,0.0472583498819809,7,100.68132643240008,1.0
8499,0.0333829890582864,15,36.20660791942888,8.0
2220,0.02634304881084,11,110.87282005325967,0.5
3009,0.034997727393697,9,65.55343940609639,2.0
1730,0.0089322515960459,15,266.0790375043076,5.0
4174,0.0286763413677637,8,57.66916352674972,0.5
8638,0.0354388634400737,6,127.00006151573314,0.5
6454,0.0351572541235198,12,55.318175909347374,1.5
5375,0.0089631715603184,15,50.38624738737,5.5
309,0.0741208010336431,11,121.65661122473986,4.5
2805,0.0208687743106987,7,72.7015752440671,1.5
10861,0.0200257694511027,10,41.69127723704624,3.5
9,0.0299059269435737,16,531.7657110837206,15.5
2891,0.0296219587402628,3,51.43952190740598,2.5
8656,0.0129832595925312,7,31.96616100220278,2.0
5790,0.0172801266843438,6,73.46118633970936,1.5
580,0.0314907458538433,12,218.77427878659265,3.0
8562,0.003203710136292,13,34.10572801735436,6.5
5449,0.0316141562921052,8,40.50748026020935,5.0
532,0.0124428352064298,12,267.3236476954246,7.5
4721,0.0266057796785255,3,72.0244268731536,1.5
7438,0.0245764169355466,7,52.73926597689098,1.0
8750,0.0115787328751943,13,83.63011767318787,8.5
11159,0.0130561439179772,9,56.95177253195242,1.5
6070,0.0306671969116356,13,135.9695400459695,6.0
7506,0.036642741311192,7,41.57208536085242,1.0
8833,0.0002774248579218,17,40.44159924160703,0.5
9382,0.0163540483403026,11,62.56154001511232,6.5
1403,0.0417356292769932,10,324.298070116444,6.0
3758,0.0092749001421807,23,50.014997750674745,7.5
334,0.0689796017191524,9,491.13249628409847,8.0
5984,0.0150282005972957,9,15.978608136153474,5.5
7375,0.0232805002145282,7,77.17230682962801,1.5
1421,0.0328957651588326,7,510.0183264936418,1.5
4774,0.0493711213742444,8,259.86814565275216,1.5
536,0.0089282591531612,8,210.8314096636961,0.5
9069,0.0240464703645639,11,32.988552998066616,4.5
7796,0.0407377231231276,15,78.87395069131665,11.0
8621,0.0053750228353681,17,48.40191232986048,1.5
6399,0.0226399379943718,17,63.63241683808851,6.0
2763,0.0196836781404994,18,92.83297070124787,11.0
5438,0.0228636407640117,20,67.66516251920186,7.0
5998,0.0067340321813311,25,61.06510277845891,3.0
6533,0.006491775212134,13,57.666835071707375,9.5
454,0.0411402409240775,11,660.0082544908767,1.5
11250,0.0285451369832432,13,98.14086505901224,1.5
9463,0.0228875112600519,9,41.09988072139018,0.5
11177,0.0175621937498107,4,181.20100630929176,2.5
5167,0.0022665025693191,17,81.20227264080268,0.5
5873,0.0281357434951834,20,37.65700206717869,6.0
8520,0.0432260106254109,9,81.44749435027146,4.0
10901,0.0157358684007014,13,47.07223089970349,0.5
2746,0.0113907111631847,9,58.578181264976976,1.0
6033,0.031909299813738,11,80.3694563358416,0.5
3197,0.0400674390669593,13,61.6085844325387,0.5
2238,0.0487963534806756,9,491.0985110531224,4.5
5906,0.0133148313993931,13,19.99202721946301,2.0
122,0.0242674612840798,9,138.07081976120534,0.5
8449,0.0105102419404192,13,30.53210560469504,7.0
5386,0.0348213767110241,15,90.46868523313744,6.0
119,0.0072792280063151,15,306.2161580472506,10.5
10780,0.0001709476524149,19,43.30903891293941,12.5
9471,0.0280446695130027,11,66.8314658242564,3.0
5660,0.035343461417153,5,173.9645005768059,2.0
10280,0.0058443352263068,13,30.219469032293567,6.5
8768,0.02946885744428,9,36.51952602718168,2.0
1766,0.073354539279085,9,466.89070526629945,2.0
10317,0.0228056963145508,14,62.25725908352977,0.5
5784,0.0324946244019384,11,48.54066131380216,0.5
2458,0.0032669233324456,7,47.64207268626912,3.0
675,0.0517056402659408,7,119.46013611700664,7.5
11421,0.0362331256283487,9,57.62960088736951,2.5
9030,0.0187037881704981,15,50.28616352623752,1.5
10186,0.0134604627427386,9,80.07691614941224,1.5
7367,0.0199142054014114,9,35.05978431996552,1.5
277,0.0171357685457964,5,118.02817418880862,2.0
6129,0.0047626272051872,11,54.53665804128907,0.5
11033,0.0309220972708086,14,49.14878459681124,1.5
3639,0.0472761163552328,7,190.94368852491564,0.5
9415,0.0395612713970106,11,70.15640659782078,0.5
6629,0.0259801781041826,9,69.66370109318052,0.5
4575,0.0033593743926161,19,76.56530607102671,7.0
1743,0.004780357273959,15,317.11635747732646,10.0
6722,0.019820822167563,13,55.606633203692525,1.5
6166,0.0453242123057959,11,62.309980672491385,3.0
2908,0.0127559447341543,14,82.01335221417455,8.5
10444,0.0140528437932756,10,72.54950491948584,13.0
639,0.0515026691467754,10,185.9460581013685,6.5
7544,0.0080623349108854,5,52.41497952041,1.0
9764,0.0419289549567198,13,50.48632627380408,0.5
3002,0.0230898901830238,15,53.99485923880856,9.5
6719,0.0340493824622414,13,43.91463443076237,4.0
5466,0.0036520826466412,16,30.983866769659336,1.0
9792,0.0298460516767824,15,55.64083780849503,2.0
3039,0.0235421083923847,7,31.78291693022763,1.5
10330,0.046296582501907,8,96.0454400921772,1.5
9629,0.0131276524979067,11,83.73844952999488,1.5
949,0.0418765764784234,10,557.9910214156396,10.5
3042,0.0167352050601659,5,72.66917895719271,1.5
4085,0.0296247044950432,12,82.99694083217767,2.5
4446,0.0061928602052212,15,79.1982376056674,3.0
10298,0.0248568309704686,9,39.10355967052424,1.0
1220,0.0558251483336298,9,489.06781796230086,2.5
9806,6.970672282102797e-05,13,39.01770556627145,4.0
3073,0.0290659390223573,5,66.15652677670019,1.5
8645,0.0274987825996366,8,71.23699511248527,3.0
4629,0.0179504211140055,11,144.31791180573794,0.5
7941,0.0133782771149286,9,22.994394697403973,3.5
3774,0.0203404159047853,14,36.36297051947214,0.5
2513,0.0085809038554471,12,49.38003831097896,5.5
6278,0.0067826541877717,17,43.54451745053561,6.5
1585,0.0347740088400416,13,253.7569157000948,8.5
605,0.0347295037117989,7,240.33176633594704,5.0
10463,0.0442644031033729,8,31.14914976769029,0.5
2578,0.0391797135830236,13,26.97116696875109,0.5
4392,0.0317441172774799,7,77.81939602976561,1.5
10829,0.0311982543925068,12,56.43239525640392,0.5
5952,0.0006437109241677,17,48.38112142309488,10.5
2767,0.0066972586362785,11,59.038528534868654,1.5
2103,0.0478283245478721,17,551.7082318984658,14.5
8845,0.0175490024289386,16,64.5114754811111,5.0
2475,0.0028784888424997,17,37.707984430936506,6.0
4448,0.0101163186781234,11,60.66190886792139,4.5
206,0.0418735229205187,9,203.0328673265581,7.0
5827,0.0283150184976581,8,54.5102484630184,4.0
3320,0.0142141778748534,17,37.38417007069971,0.5
9355,0.0183528824069663,9,60.71281494410797,3.0
9560,0.0125816483715279,15,83.34787731156536,1.5
5556,0.0105543258275848,11,70.75432020820354,5.0
10166,0.0130369880863181,15,55.38651915318609,0.5
4782,0.0348315319623964,13,49.93113421566248,0.5
920,0.0210681981155209,11,362.0178622902294,5.5
3787,0.0149943445060851,11,51.85367125533399,0.5
1946,0.046580117156489,15,266.74187253316643,6.5
1387,0.027803414186748,9,191.29842243411537,1.5
7943,0.0106757805839503,11,41.625492677264496,7.0
1559,0.026736175624852,7,340.57293610134013,5.5
2017,0.0506530006700467,9,122.0726962267259,4.5
6138,0.0098272160329511,15,27.18759877855619,1.0
11000,0.0099556402178748,12,72.70011444712449,3.5
1726,0.038915170706498,7,177.1531988403681,1.0
2263,0.0377923485656177,9,253.97046495668053,4.5
6894,0.012371477041313,13,66.03445922158748,6.0
776,0.0186305317394479,11,110.75702309137104,3.0
818,0.0388249372913649,9,217.4446196107328,1.0
6111,0.0182928116569134,5,48.92008590229069,1.5
4707,0.0268143794406277,13,114.60896706641785,0.5
888,0.0587688109987114,9,154.04070903193903,6.0
10613,0.0061423781983558,15,46.4080702504963,5.5
7313,0.0209002839174661,5,84.03711861247683,1.5
3453,0.0105741853853791,14,56.6958287018322,4.5
8875,0.0244554660484874,7,33.3911550905513,3.0
4152,0.0083411979540022,13,73.96765419551643,5.0
9665,0.0118508518123681,17,87.57448002004494,7.0
5814,0.0037009807558181,15,43.00051666659076,9.0
836,0.0689984084890955,11,456.5542184609964,1.0
10565,0.0524911919538455,7,381.37732312980575,1.5
11025,0.0084290177734653,13,50.3144312517542,3.0
3943,0.0274774611175212,10,54.48269238511667,2.5
3431,0.0062768050346573,10,61.12932947346143,2.5
9473,0.025717787466283,10,43.72956554030408,1.5
4823,0.0072390627293659,21,84.12161316083548,1.5
6403,0.0202759297855235,9,39.67409345412003,3.0
3382,0.0243636396239943,5,27.222212035854103,2.5
3590,0.003009261770094,16,81.29403253967969,0.5
1082,0.0552307080681631,13,217.1771805102345,7.0
11361,0.0088518557232006,13,47.40247492385023,1.0
8477,0.0023670802837325,9,58.97067514743027,1.0
4719,0.0083791921377547,10,35.21725263010305,0.5
9825,0.0162506732150582,15,79.33378912957738,15.0
3866,0.0211891384611777,10,48.52482551649464,6.0
6427,0.0317089110880304,5,62.57568464342799,1.5
4304,0.0089745195386514,15,67.7092531988797,0.5
7407,0.0031538909684645,15,61.65206048868116,1.0
3887,0.0251531850759789,9,76.04752831289127,6.5
1158,0.0326035285770842,11,302.7026511603941,7.0
11108,0.0143365238774548,10,25.15747279636808,2.0
6202,0.044520945177906,13,106.76329368704512,11.5
4109,0.0118555858305327,11,34.92103256813865,3.0
2465,0.0110742864955044,10,41.84110685266644,0.5
2569,0.002942615231789,18,46.447051717856645,11.5
7226,0.0178727877744289,12,65.26240602847093,11.5
8226,0.0057844551951453,17,45.0085278377887,8.5
2839,0.0262276060040957,14,37.94995033552416,5.0
7222,0.0018915534426717,21,47.292665302415024,6.5
5033,0.003054252632844,15,75.31495716945938,6.0
4981,0.0383627744067585,11,44.951905722950166,8.5
8088,0.0350715872556852,13,35.9029725440666,10.5
4898,0.0285629512818936,15,86.6454166280955,6.5
9353,0.0175297294469007,14,63.489733729655065,11.5
4367,0.0190553124066465,13,56.935484665211206,0.5
3538,0.0245295101329028,11,36.84098669662975,0.5
9170,0.0157186906013109,8,29.76527640871994,0.5
10418,0.0232029694695197,9,36.920595486716486,1.0
8233,0.0427564531771866,13,32.53334377267806,0.5
6944,0.0351120358944037,6,53.63933010744076,0.5
4816,0.005246296016736,15,36.844233722439526,0.5
4413,0.011367770499906,13,75.29515165853144,5.0
6760,0.0507756583551333,7,77.45498629748604,2.0
885,0.032209699115254,15,233.1585107030864,6.5
1529,0.0471456780187407,11,474.8006129632864,6.5
2033,0.0422773743586408,12,213.10028838590588,3.5
10922,0.0176373159244058,11,41.61843041249874,2.0
10665,0.0067340321813311,19,64.92549440873555,0.5
3193,0.0257512295650323,9,40.14337707089739,4.0
2828,0.0028618455535274,15,58.80742705273289,0.5
10271,0.0142489164456054,5,51.94862057540604,2.5
5506,0.0114193399253119,11,27.964428786294743,0.5
4516,0.029513985784662,11,96.81349357947218,6.0
4015,0.004199874505478,13,54.99440223644358,0.5
722,0.048921449219097,15,615.6558276704048,14.5
9328,0.0067340321813311,25,31.68836290738289,3.0
278,0.0439327217408362,11,118.10216173071834,1.0
6425,0.0330387513487835,11,40.511783345636,3.0
398,0.0136546242855595,9,98.68184950574752,2.5
11364,0.0194677490738821,7,51.87338099883215,3.5
1669,0.068444637059474,15,623.9799758437015,14.5
8545,0.0098652921545787,9,17.962675603699743,1.0
3714,0.0311904706624606,9,59.577188640032354,1.0
10432,0.0045488276673184,13,42.79482983886605,2.0
3064,0.0117021699967407,13,58.22240242837159,9.0
4858,0.0188288496297572,13,45.94179401699503,2.0
9110,0.0166674235574086,7,24.65824017633355,0.5
5667,0.0176818926173947,9,31.22571712797402,3.5
1523,0.0437337891719811,9,213.5020903366639,1.5
5095,0.0163915073182581,9,30.69608300286455,1.5
10772,0.0128720381705544,15,44.623200024973,7.0
2584,0.0299661668122488,10,58.0801952650923,2.0
610,0.0387723726469215,7,220.59262554607872,1.5
10267,0.0016420399503469,11,20.19913074398253,1.0
5228,0.0175051206093495,13,58.92662114602788,6.0
10125,0.0134874235251736,9,66.12347144972426,2.0
7805,0.0275636898770539,12,86.6621098812076,3.0
1437,0.0232995412011032,15,503.3858223398952,16.5
3597,0.0235095792715482,9,24.22754880489873,3.5
9918,0.0102401516095729,11,79.51524274077896,0.5
7856,0.031538077531632,11,25.19802432111494,1.0
9389,0.0226759622570775,11,43.651630482148086,3.0
664,0.0390317938436068,12,61.19085553235263,5.0
5647,0.0152443238967503,14,36.93740746604315,0.5
9321,0.003751720982251,17,38.16344117329437,0.5
4343,0.0195912887005578,15,77.67813763476987,0.5
4375,0.0317913734329908,9,91.64368201422836,0.5
7350,0.0311003864679526,15,39.54162413283628,2.0
2573,0.0001953302875219,12,39.31132003396095,1.0
5055,0.0037517209822492,22,30.87106977768587,0.5
10239,0.0196336491405606,11,31.63748055362895,3.0
6986,0.020070667048718,5,55.66586893998647,2.5
2446,0.0046484660029415,19,50.11141395524327,6.0
7947,0.0162947063449729,13,63.72323656960818,0.5
8475,0.0067906902190237,19,67.61622300366422,2.0
2917,0.0111119121962337,15,57.87239296234,2.0
6948,0.0180007325001296,10,74.66295360233883,10.5
6408,0.0062416844205062,11,58.00665034610256,7.0
7976,0.0281500306036193,10,20.371117344784995,2.5
5685,0.029888315639563,10,117.001999014707,1.5
1961,0.0487536006284887,9,609.7901174213039,5.0
6576,0.0080822314233697,13,84.02460228446488,0.5
7785,0.0436358445233149,8,63.40205675513413,3.5
5989,0.0095690925495972,13,12.885481928560145,3.5
8753,0.0163131322167995,14,71.3391848627036,2.0
8277,0.0477845264730367,13,81.35459613629706,10.5
994,0.0433123604802401,14,504.8415220664241,7.5
1595,0.0260361295468527,14,268.42898796894355,7.5
6163,0.011042485228899,13,20.12043814756528,2.5
7720,0.0277172870261477,9,30.4745347072765,4.0
8379,0.0284083631265255,7,50.26335429670656,0.5
2873,0.0067340321813311,23,38.23309471191156,6.5
6795,0.0233687943126881,8,52.40236456974056,1.5
3240,0.0252542645726658,12,53.78782735056093,9.5
6701,0.0082022299430937,17,69.59078209881679,0.5
4144,0.0255740483566824,15,23.015407543100338,4.5
8104,0.0065823797365807,9,43.98603182936317,4.5
4004,0.0479160439685295,8,22.58871399615304,1.0
9928,0.0110138338428402,9,43.26634445501492,1.5
5619,0.0161943175554641,21,41.56943081309871,11.5
4266,0.0631728442474384,15,57.3801272559259,1.5
8567,0.0226458413888073,11,100.32429593806653,1.5
10940,0.0358528792336652,9,76.75895395143651,0.5
6323,0.0393090196043117,5,64.68251414964287,1.5
2847,0.011149989395939,15,36.80951547748897,11.5
6375,0.0062559567659432,14,49.98420160566987,5.5
2092,0.0266715454904042,13,276.4532534935834,6.5
4917,0.034588446679145,11,38.102471571326575,2.5
6098,0.0063423177086798,23,71.77361735650155,0.5
9270,0.0010676926731187,19,39.62965765212967,7.5
1278,0.0358789419058851,15,323.62769920900234,3.5
6322,0.0192653999630132,5,97.27983706410464,1.5
1856,0.0273372695954607,11,179.87145203676013,11.5
4655,0.0055950301914444,17,47.92982439365129,3.0
4265,0.0135550555700145,13,44.75448432489755,5.0
9380,0.0483460031181968,8,32.921181619418675,2.5
9737,0.0145877279319854,17,67.95892529567952,8.0
2288,0.0611741110187358,8,176.54898731478184,8.5
6046,0.025154983189727,15,49.56408611900859,0.5
5281,0.0171224362512818,7,69.64134892769346,1.5
6351,0.0159199807129466,17,55.97523168777419,0.5
9715,0.0059905573718124,17,21.497172324953578,7.0
14,0.0473845726208996,10,170.93749571526502,3.0
6307,0.0046484660029522,21,33.48718563215637,0.5
11119,0.0089274714795335,11,82.71751037983131,6.0
5883,0.0393128257257777,9,84.08312653540393,2.5
855,0.0432202034606681,9,109.7348566752208,4.5
201,0.0374358539614494,9,262.3229909148262,5.0
6053,0.0182143689729241,14,46.33023024306053,0.5
289,0.0262882687653851,15,239.07638644309367,8.5
2031,0.0736785483835342,12,455.3239076084669,4.5
9735,0.0225029131037226,17,42.15789470475844,0.5
4519,0.0220831982985338,15,80.15653630553156,1.0
4240,0.0132043172444928,15,50.30762786968791,6.5
495,0.028744789268881,10,183.80181693921372,3.0
11308,0.0122577530559944,19,39.70529866639338,3.5
5888,0.019489697381946,13,37.64091363006815,5.0
7305,0.0116599230421892,13,49.59165776147486,6.0
9293,0.0067340321813311,23,17.94686166854807,7.5
6710,0.0306100005339504,9,31.30120024406013,2.5
6003,0.0024326856756902,11,63.15520626302316,2.5
2563,0.0068903285546602,16,61.875946962450605,10.0
8785,0.0237045573628851,11,50.61247433779295,0.5
7419,0.0093127011112921,12,89.42332882576699,5.5
2900,0.0131031097479898,11,31.374556458518263,1.0
399,0.0512672941019229,4,231.09706302560943,1.0
11473,0.0068336713376271,13,82.60692940157169,2.5
4014,0.0233043096113547,11,93.25311290464384,6.5
175,0.0440488095595146,9,232.2655361797677,1.0
5421,0.0120492899604069,4,120.15204194516942,2.5
3827,7.81481866640732e-05,19,41.27624638487613,0.5
9682,0.0107042013860736,10,35.74224812153329,4.5
9982,0.0141219907586571,17,24.38087869814684,1.0
8340,0.0423025609523364,8,62.22265808921618,3.5
9976,0.0255482613275237,7,89.4830449416606,2.5
8395,0.0230899618839326,9,64.57658440879518,0.5
320,0.0104369224973335,13,317.734385373125,7.0
10242,0.0059587964328677,17,28.46643445577616,5.0
9467,0.0434366808717205,9,53.54400479249521,10.5
4228,0.0071150336323091,13,72.23486676503599,6.0
148,0.0195307113779636,9,127.09915735669236,9.0
1941,0.0392037498342374,6,127.38577910720647,3.5
9174,0.0175924556612963,13,45.83048227401442,1.0
3078,0.0517760698782163,10,54.12000644545647,0.5
1254,0.0372312385780291,9,131.5529149566582,5.5
6402,0.0077430573263752,10,53.296703220919305,4.0
2535,0.0080126288950177,13,48.180087181129615,6.0
1070,0.0292657986485416,7,128.54368709581777,0.5
424,0.0478325040760236,9,169.96494353615984,3.0
1113,0.0073448842997376,11,244.3019222176092,7.5
9883,0.019616302372547,5,45.36454984690689,1.5
7537,0.0087237505628632,19,46.09539721633007,2.5
3488,0.0236269490839604,9,54.06968882839997,2.0
6404,0.0069157569610522,16,59.29028495989035,2.5
11054,0.0481305342324986,9,94.5509922566588,2.5
3894,0.0251263860376682,11,27.067407176344023,3.0
3598,0.0139522380833261,12,46.2213488113177,0.5
7755,0.0177079814098051,5,65.37225884549576,1.5
2327,0.012158114720365,17,41.85023171418828,1.0
6122,0.0122442489626353,14,37.64920188189585,6.5
9028,0.0112471619650307,15,42.51509382707511,7.0
8466,0.0126928136316912,9,44.50372504598632,1.0
377,0.0359698012548856,15,139.51373070306556,7.5
9507,0.0054517794408912,11,60.047230759419705,2.5
8396,0.0312277096732209,12,79.5429049662429,7.0
9675,0.0060427398627238,13,47.49129751695304,2.0
10842,0.0067340321813311,20,35.74140111839839,1.5
2030,0.0326614887869123,13,490.1319392480904,9.0
9612,0.005387705010766,17,36.42368144919593,5.5
5980,0.0116062081841317,15,21.15880016018749,7.0
8596,0.0186928554722527,10,38.72823859722709,0.5
1261,0.0255001450276077,13,118.38027352627738,9.0
10632,0.0139748891888289,13,65.68019628163233,11.5
4237,0.0119090188812656,17,45.636957979183386,12.0
242,0.0681940051989773,15,448.25918438635335,9.5
3910,0.0259449753958973,5,74.0160389607381,1.0
7306,0.0161690765520212,17,25.56909870515091,0.5
8260,0.0303065385493011,9,48.87995998649395,0.5
210,0.0220354118698118,11,546.8751419642673,8.0
8892,0.0030281192462791,14,39.4451755605169,1.5
9513,0.0027679099170052,14,47.6966683109916,5.0
6977,0.0135426425731246,15,111.92033604798438,5.5
1308,0.0549848550874414,7,125.41623862226236,3.5
5720,0.0125361602360003,15,42.700394968533374,4.5
4426,0.0042499126604216,15,52.17874645898701,3.5
1170,0.0199142457184988,13,378.3715944366893,10.5
4284,0.036321334197253,12,136.7162196194411,1.0
4368,0.0328004731740674,10,23.26829547299824,1.0
11185,0.0440597777338562,6,51.09004669300812,2.5
9874,0.009933080551896,9,85.2028141040541,4.5
2802,0.0384639324745723,14,76.16770020610771,3.0
4296,0.0072811290887893,18,53.75218018834213,7.0
1738,0.057804469540216,11,259.37006207649046,5.5
3007,0.0313141027282455,13,30.38865273163241,0.5
7020,0.0171219872688044,12,70.83278683919086,9.5
3753,0.0055294667767098,13,29.373046810064665,6.0
1460,0.0738259554088855,15,631.4920954387019,11.0
10862,0.0067953182564751,6,109.20251578203224,1.5
7567,0.0373679387169825,6,95.12984804088173,1.5
9932,0.0272150973383862,15,64.95434469326321,6.0
9972,0.0113966936203437,14,38.190523867593775,2.5
