,label
1798,1
3470,0
9234,0
5411,0
11027,0
4879,0
1268,1
4264,0
1323,1
4217,0
8970,0
7494,0
4533,0
8205,0
931,1
11378,0
8446,0
6991,0
4272,0
3529,0
2561,0
7595,0
4614,0
4054,0
8274,0
10902,0
8997,0
9517,0
5974,0
8333,0
2910,0
6096,0
5414,0
6657,0
3550,0
5154,0
515,1
2825,0
3244,0
2169,1
11154,0
10305,0
7858,0
3298,0
3372,0
7954,0
232,1
968,1
7866,0
6457,0
1355,1
5520,0
9012,0
886,1
5878,0
5876,0
6558,0
11468,0
859,1
1883,1
762,1
2198,1
4885,0
2319,0
6515,0
5106,0
11257,0
8684,0
4768,0
6799,0
588,1
4796,0
7817,0
77,1
6504,0
2638,0
7692,0
3469,0
2362,0
4215,0
2248,1
3556,0
8255,0
4746,0
9564,0
5729,0
7922,0
3230,0
215,1
5683,0
5327,0
3819,0
392,1
27,1
9331,0
8944,0
5572,0
8670,0
10005,0
7592,0
10302,0
909,1
7211,0
10843,0
9492,0
1558,1
6763,0
7531,0
5100,0
10249,0
2289,1
7893,0
3430,0
2331,0
9977,0
563,1
9330,0
9383,0
969,1
5308,0
8185,0
9923,0
5009,0
9856,0
4176,0
6911,0
5402,0
4819,0
6222,0
10331,0
5123,0
4693,0
5958,0
997,1
3227,0
10827,0
9209,0
10258,0
504,1
653,1
8106,0
919,1
5684,0
1609,1
2788,0
1950,1
9887,0
7399,0
11416,0
3236,0
814,1
11328,0
8705,0
631,1
518,1
1724,1
1200,1
2342,0
3301,0
4862,0
8030,0
1375,1
5264,0
4570,0
6728,0
10264,0
8957,0
2886,0
268,1
5145,0
9975,0
4933,0
11137,0
107,1
3477,0
11230,0
9546,0
3129,0
10849,0
2779,0
6382,0
3226,0
10192,0
8824,0
3206,0
5522,0
602,1
4789,0
6650,0
4909,0
2558,0
9985,0
6348,0
6334,0
9755,0
438,1
609,1
6055,0
2855,0
2835,0
4243,0
10499,0
9247,0
1354,1
3127,0
5089,0
7445,0
7632,0
6238,0
11099,0
7334,0
10441,0
7063,0
3589,0
1802,1
494,1
9559,0
5701,0
6956,0
2981,0
303,1
8178,0
676,1
4005,0
3576,0
9323,0
7596,0
41,1
4371,0
1549,1
1264,1
5993,0
9668,0
6666,0
1663,1
9148,0
7775,0
7172,0
6769,0
9577,0
9588,0
5137,0
344,1
6534,0
7110,0
7915,0
9124,0
9812,0
8443,0
9723,0
8470,0
1717,1
3624,0
10603,0
7696,0
1923,1
8802,0
9356,0
6790,0
328,1
8973,0
6212,0
7844,0
3041,0
1962,1
3238,0
3272,0
10046,0
3797,0
9896,0
6516,0
3832,0
1851,1
6211,0
6151,0
6656,0
3846,0
2684,0
784,1
4618,0
2945,0
6668,0
3346,0
9402,0
5113,0
8158,0
11389,0
9903,0
3422,0
9436,0
8428,0
540,1
80,1
6074,0
6306,0
2739,0
5202,0
6128,0
4427,0
359,1
10524,0
8678,0
9379,0
13,1
4223,0
6724,0
1610,1
2226,1
757,1
10823,0
4180,0
4767,0
3103,0
3275,0
966,1
4541,0
5594,0
10671,0
4073,0
1918,1
6072,0
3621,0
3486,0
3122,0
403,1
2688,0
5769,0
11459,0
11453,0
8125,0
6584,0
2935,0
4573,0
4529,0
1117,1
4811,0
9549,0
2741,0
11138,0
7963,0
3770,0
8008,0
10012,0
1372,1
6269,0
5675,0
6852,0
6417,0
8583,0
6364,0
8250,0
8760,0
4621,0
26,1
6545,0
1897,1
11338,0
5096,0
717,1
1025,1
4684,0
442,1
1477,1
8254,0
5027,0
10349,0
5830,0
2556,0
9047,0
1099,1
4870,0
9051,0
5881,0
9956,0
7200,0
819,1
750,1
3342,0
1925,1
8647,0
52,1
9839,0
5902,0
10223,0
4116,0
10984,0
6559,0
5309,0
5182,0
5442,0
9409,0
2312,0
10281,0
11030,0
55,1
7777,0
3077,0
2341,0
2366,0
7879,0
3707,0
6773,0
3015,0
2096,1
11146,0
7992,0
3934,0
11274,0
8777,0
6234,0
8552,0
7379,0
603,1
5823,0
9373,0
4980,0
4868,0
3012,0
4564,0
3659,0
9339,0
1686,1
6430,0
9414,0
7208,0
11018,0
8025,0
1782,1
3530,0
3278,0
5195,0
9925,0
11097,0
795,1
9614,0
250,1
6429,0
11363,0
9828,0
10640,0
11457,0
8507,0
1604,1
926,1
7671,0
10762,0
7393,0
10437,0
4698,0
5199,0
7543,0
6347,0
11282,0
4253,0
6076,0
7140,0
8054,0
10521,0
3506,0
3897,0
1648,1
4440,0
3377,0
395,1
6801,0
10693,0
2205,1
10278,0
10911,0
505,1
9701,0
6344,0
3500,0
8964,0
947,1
1929,1
8459,0
2674,0
9642,0
7697,0
1773,1
6870,0
7206,0
5854,0
1211,1
9444,0
7155,0
1010,1
1627,1
2461,0
3072,0
2302,0
3967,0
1260,1
1885,1
128,1
3938,0
1054,1
9898,0
110,1
9449,0
7758,0
8061,0
7930,0
7478,0
2699,0
7627,0
1400,1
6949,0
10227,0
2970,0
3703,0
1301,1
3334,0
10477,0
7320,0
4124,0
9208,0
1263,1
4893,0
3575,0
7355,0
7156,0
2109,1
11263,0
1394,1
11332,0
9222,0
11092,0
6231,0
6345,0
10871,0
7713,0
10646,0
1512,1
4450,0
7162,0
10294,0
876,1
6588,0
2597,0
2297,1
11105,0
4081,0
7124,0
884,1
7299,0
490,1
1401,1
339,1
5238,0
822,1
492,1
8857,0
6471,0
8149,0
3642,0
8519,0
139,1
9944,0
2622,0
5898,0
8442,0
5345,0
3720,0
4020,0
4888,0
1000,1
7981,0
2628,0
2837,0
10973,0
3360,0
11162,0
2583,0
5012,0
7526,0
43,1
11412,0
447,1
270,1
4366,0
11111,0
511,1
6467,0
9515,0
4989,0
9948,0
4363,0
4329,0
9478,0
4093,0
6160,0
2845,0
4383,0
3139,0
4829,0
2950,0
512,1
7934,0
810,1
11373,0
6081,0
815,1
3309,0
11357,0
9338,0
279,1
5940,0
9986,0
7421,0
7831,0
4971,0
3881,0
3901,0
7189,0
9846,0
3454,0
8086,0
6175,0
2912,0
4835,0
1243,1
6793,0
4158,0
10733,0
8363,0
8319,0
6684,0
5674,0
10551,0
11076,0
8501,0
1827,1
10654,0
1981,1
4914,0
10975,0
1779,1
6992,0
111,1
9731,0
10382,0
1758,1
7255,0
7111,0
10119,0
9730,0
970,1
10486,0
8476,0
1188,1
7160,0
11320,0
2441,0
4173,0
7708,0
3504,0
8454,0
8390,0
8913,0
3876,0
830,1
3962,0
11182,0
10698,0
8623,0
10900,0
5339,0
3258,0
9809,0
4352,0
7659,0
106,1
6229,0
1226,1
8004,0
9231,0
2522,0
7339,0
2413,0
7548,0
3574,0
513,1
1725,1
10471,0
5774,0
10124,0
4729,0
2677,0
3704,0
1178,1
1964,1
1339,1
301,1
6489,0
11406,0
5945,0
5913,0
6089,0
310,1
6331,0
9514,0
3734,0
8947,0
10966,0
2392,0
1588,1
6438,0
5192,0
5000,0
4738,0
10968,0
3644,0
10742,0
9483,0
10880,0
2430,0
3216,0
4689,0
9107,0
4356,0
3878,0
7949,0
2320,0
10879,0
4090,0
6644,0
10989,0
1966,1
75,1
11302,0
9593,0
11289,0
9963,0
10259,0
2801,0
3532,0
5666,0
4682,0
5936,0
4042,0
11036,0
6097,0
4044,0
3249,0
10383,0
6564,0
3211,0
2668,0
8715,0
986,1
10773,0
4280,0
101,1
1486,1
594,1
10976,0
5042,0
1901,1
1258,1
5779,0
8871,0
5551,0
5549,0
4620,0
1205,1
5749,0
1175,1
2257,1
11181,0
2504,0
948,1
6663,0
6538,0
2968,0
11479,0
2073,1
11262,0
833,1
10360,0
5241,0
6337,0
9504,0
6286,0
7615,0
8181,0
8504,0
3339,0
10369,0
7391,0
4593,0
5288,0
10313,0
7461,0
1565,1
5465,0
3218,0
6110,0
3409,0
4248,0
10716,0
1909,1
9803,0
1381,1
5735,0
6186,0
8599,0
6149,0
4151,0
5070,0
1677,1
10569,0
5400,0
10820,0
9527,0
6385,0
6770,0
8035,0
255,1
7752,0
3794,0
6243,0
8989,0
7998,0
5011,0
9433,0
662,1
8527,0
8743,0
3333,0
7533,0
3911,0
1716,1
10083,0
4814,0
9441,0
2792,0
1880,1
1097,1
9639,0
1841,1
91,1
5026,0
907,1
2156,1
9820,0
8294,0
1193,1
4926,0
1416,1
2326,0
2233,1
2704,0
208,1
5289,0
6781,0
4820,0
10926,0
1007,1
8211,0
1316,1
8246,0
3577,0
5955,0
2295,1
5184,0
1873,1
2313,0
1537,1
8021,0
8347,0
3185,0
8942,0
89,1
5222,0
2130,1
2170,1
2199,1
8676,0
7075,0
9542,0
2482,0
1365,1
1345,1
10615,0
2737,0
1146,1
7213,0
8385,0
10206,0
8832,0
11237,0
10375,0
9268,0
3869,0
7769,0
9576,0
8092,0
4983,0
11288,0
293,1
6462,0
1676,1
2765,0
5209,0
7726,0
5074,0
10618,0
184,1
3423,0
1664,1
9853,0
7833,0
1154,1
3767,0
1492,1
7278,0
2582,0
7387,0
1227,1
7338,0
9166,0
7197,0
5391,0
4822,0
3588,0
5517,0
10792,0
3406,0
7579,0
11283,0
5043,0
5104,0
11172,0
1228,1
1968,1
434,1
10362,0
6363,0
6527,0
10244,0
2136,1
3792,0
6957,0
8007,0
6767,0
2316,0
5778,0
8397,0
1682,1
8579,0
5612,0
10657,0
2656,0
4754,0
5715,0
3695,0
8281,0
8836,0
5146,0
9015,0
7687,0
5330,0
3165,0
5616,0
10775,0
707,1
4239,0
8977,0
2469,0
5960,0
178,1
4267,0
8604,0
8608,0
10178,0
5390,0
11164,0
3248,0
740,1
73,1
337,1
2360,0
10440,0
7000,0
10740,0
9684,0
2202,1
3963,0
5312,0
10796,0
7641,0
6195,0
11281,0
2978,0
10306,0
3049,0
8823,0
1896,1
10608,0
1080,1
4728,0
9358,0
5947,0
10997,0
9994,0
6325,0
3670,0
4274,0
4594,0
2246,1
81,1
11350,0
877,1
5262,0
5785,0
1340,1
3387,0
4496,0
759,1
1356,1
7782,0
3094,0
9790,0
5088,0
2093,1
7441,0
3178,0
10725,0
5370,0
9658,0
7640,0
319,1
848,1
11147,0
2785,0
1443,1
10388,0
2028,1
4935,0
3983,0
4471,0
5250,0
8993,0
6341,0
5999,0
10599,0
2512,0
4161,0
374,1
10410,0
11425,0
3527,0
10699,0
9218,0
6424,0
1506,1
3168,0
372,1
6720,0
7083,0
4985,0
4432,0
10676,0
1325,1
6498,0
3859,0
1579,1
4192,0
10335,0
3250,0
11267,0
2637,0
10696,0
4295,0
129,1
1635,1
8153,0
5219,0
10848,0
7651,0
7073,0
370,1
5884,0
2116,1
1820,1
881,1
4327,0
8569,0
5509,0
10199,0
432,1
10726,0
7138,0
6445,0
1591,1
5239,0
4268,0
3727,0
3863,0
1876,1
2654,0
7392,0
9006,0
6362,0
4112,0
10212,0
4212,0
367,1
7463,0
3436,0
11304,0
10342,0
7623,0
10130,0
6117,0
5944,0
6119,0
2893,0
10346,0
239,1
7128,0
10853,0
542,1
6947,0
1459,1
1903,1
4648,0
362,1
7114,0
7210,0
2086,1
2988,0
6932,0
9922,0
10683,0
4451,0
10784,0
3607,0
3984,0
3347,0
2083,1
6786,0
2514,0
3004,0
1181,1
11156,0
3599,0
4745,0
9926,0
9525,0
6703,0
1229,1
2780,0
11058,0
9726,0
10748,0
3946,0
3492,0
960,1
3313,0
1164,1
1306,1
2993,0
5709,0
1575,1
3742,0
5580,0
3834,0
1858,1
4354,0
769,1
10253,0
3940,0
6592,0
4210,0
5912,0
9786,0
957,1
10652,0
7498,0
3818,0
6421,0
8248,0
3300,0
1435,1
3958,0
4531,0
1057,1
10013,0
6979,0
7505,0
60,1
6173,0
4878,0
35,1
7315,0
5746,0
7454,0
5156,0
11024,0
8177,0
9392,0
6194,0
4361,0
3257,0
5681,0
6064,0
7459,0
9710,0
373,1
8926,0
10535,0
2596,0
4080,0
9079,0
7116,0
8686,0
8772,0
4199,0
9325,0
8404,0
1064,1
3293,0
4843,0
3796,0
5127,0
1004,1
5691,0
7824,0
10351,0
5596,0
4049,0
3966,0
6015,0
8378,0
10509,0
2015,1
6941,0
3384,0
10248,0
1631,1
5718,0
1307,1
10850,0
1781,1
2422,0
1655,1
9316,0
8637,0
2274,1
4560,0
7363,0
11465,0
3047,0
1681,1
6410,0
2800,0
3215,0
2581,0
243,1
6388,0
6835,0
7484,0
3549,0
5323,0
10751,0
1659,1
5726,0
7781,0
6915,0
9489,0
1674,1
5503,0
2352,0
3995,0
6905,0
611,1
9599,0
2474,0
8565,0
10864,0
5781,0
3062,0
6822,0
1186,1
6218,0
2127,1
236,1
1344,1
2321,0
7087,0
9410,0
1776,1
9690,0
7209,0
7888,0
2391,0
5041,0
10289,0
7812,0
5727,0
7581,0
8702,0
1613,1
6091,0
1623,1
10237,0
10473,0
6188,0
3163,0
7413,0
5703,0
10807,0
8142,0
78,1
6034,0
2317,0
10648,0
2874,0
4409,0
3399,0
9103,0
7951,0
3478,0
8889,0
2386,0
4562,0
363,1
10034,0
9345,0
5440,0
1360,1
11044,0
10956,0
9833,0
5620,0
5130,0
10555,0
8275,0
79,1
7909,0
7232,0
8854,0
5535,0
324,1
5015,0
1440,1
10892,0
11179,0
1130,1
10445,0
9000,0
1510,1
7340,0
3105,0
2593,0
656,1
3070,0
5538,0
11346,0
9050,0
1383,1
10914,0
10590,0
4940,0
9025,0
2927,0
1614,1
3356,0
213,1
131,1
3087,0
6517,0
3467,0
8146,0
448,1
11254,0
699,1
8295,0
7228,0
523,1
9294,0
1821,1
1415,1
165,1
3308,0
7762,0
6758,0
5305,0
4600,0
2555,0
3383,0
5837,0
8587,0
625,1
4791,0
3997,0
9139,0
761,1
6407,0
5479,0
6324,0
9635,0
6990,0
6927,0
4039,0
5497,0
645,1
5533,0
7802,0
1882,1
4867,0
8087,0
9232,0
4147,0
2598,0
2822,0
2349,0
5471,0
5217,0
7137,0
5131,0
2286,1
6241,0
2827,0
11061,0
4207,0
183,1
6613,0
4057,0
1169,1
2489,0
8058,0
5802,0
1711,1
9370,0
2129,1
2532,0
8589,0
1291,1
3661,0
3971,0
8019,0
3458,0
9822,0
3096,0
7300,0
9481,0
6514,0
5839,0
6232,0
6182,0
2309,0
901,1
3748,0
571,1
11497,0
4545,0
8804,0
7078,0
3366,0
10501,0
7434,0
11234,0
5630,0
9621,0
6743,0
10066,0
4452,0
4704,0
2742,0
11411,0
4378,0
10359,0
8071,0
8075,0
6895,0
10795,0
4470,0
3525,0
11334,0
3115,0
3952,0
10129,0
1321,1
9317,0
1527,1
4825,0
5487,0
3877,0
1111,1
1408,1
3137,0
11244,0
7837,0
7335,0
7011,0
10456,0
4478,0
7406,0
7774,0
2589,0
9694,0
2538,0
1320,1
9425,0
10428,0
5672,0
1629,1
6460,0
123,1
2634,0
7018,0
4756,0
9988,0
6675,0
3102,0
2710,0
6056,0
4326,0
8144,0
4997,0
10866,0
765,1
1409,1
10967,0
10620,0
1745,1
7008,0
6245,0
8629,0
4517,0
7021,0
7239,0
6819,0
10065,0
2138,1
8990,0
5966,0
6103,0
626,1
4591,0
9371,0
1616,1
9974,0
10398,0
1890,1
8982,0
6653,0
8199,0
10606,0
7486,0
11317,0
2276,1
10116,0
8609,0
7374,0
8934,0
10319,0
5310,0
3593,0
8121,0
10101,0
5265,0
6704,0
7096,0
824,1
7935,0
10969,0
116,1
7764,0
9673,0
10096,0
2371,0
4669,0
3799,0
1024,1
6557,0
592,1
10830,0
11045,0
2022,1
9299,0
7322,0
2508,0
9989,0
1508,1
127,1
11248,0
2437,0
8595,0
8342,0
2023,1
6490,0
10636,0
10634,0
62,1
6432,0
2544,0
7557,0
7326,0
10812,0
9768,0
3632,0
10345,0
4332,0
3676,0
222,1
11318,0
120,1
6732,0
10572,0
4289,0
2283,1
8373,0
11206,0
4485,0
9160,0
8819,0
5641,0
4765,0
7500,0
11012,0
11392,0
9557,0
8806,0
5382,0
266,1
3973,0
1932,1
10391,0
3190,0
1807,1
7820,0
8417,0
7874,0
6509,0
5604,0
11446,0
6827,0
2068,1
4966,0
2098,1
9378,0
2963,0
10681,0
5851,0
4803,0
10378,0
0,1
10541,0
284,1
7719,0
9112,0
11077,0
1608,1
5908,0
10584,0
2354,0
7385,0
99,1
9114,0
9594,0
9120,0
4263,0
10661,0
10465,0
5736,0
4108,0
9738,0
8809,0
9284,0
4186,0
612,1
9077,0
7426,0
8969,0
9830,0
6448,0
3252,0
2903,0
11356,0
28,1
5618,0
5162,0
3280,0
3604,0
6007,0
6634,0
8266,0
4611,0
5405,0
4078,0
10801,0
10419,0
10194,0
6253,0
9776,0
9709,0
6437,0
9264,0
2691,0
1799,1
2820,0
4242,0
10825,0
3404,0
5696,0
8169,0
8043,0
10738,0
5719,0
115,1
7970,0
10030,0
5277,0
8529,0
1973,1
7303,0
8945,0
8033,0
1938,1
673,1
3511,0
9393,0
7738,0
4260,0
8616,0
3715,0
8856,0
350,1
8639,0
8901,0
7185,0
1924,1
1221,1
3922,0
5245,0
387,1
3547,0
1337,1
4850,0
6282,0
4547,0
5290,0
3205,0
9800,0
9022,0
7246,0
5046,0
8778,0
3418,0
6540,0
1734,1
8063,0
11482,0
3191,0
9198,0
8592,0
6102,0
1253,1
6573,0
21,1
9497,0
6910,0
8429,0
3107,0
3665,0
8863,0
11324,0
6037,0
9037,0
4790,0
100,1
9545,0
11296,0
3451,0
9061,0
3686,0
8156,0
604,1
4930,0
4998,0
4723,0
3868,0
9094,0
7828,0
1747,1
7845,0
3310,0
6844,0
2051,1
4047,0
7458,0
2757,0
11469,0
7288,0
8888,0
1179,1
6874,0
4720,0
9354,0
2173,1
5576,0
9282,0
9040,0
9961,0
3808,0
4876,0
3745,0
7794,0
8797,0
8366,0
7676,0
10461,0
2463,0
8292,0
9435,0
8933,0
8526,0
7282,0
5801,0
2881,0
3292,0
4690,0
2987,0
6310,0
5534,0
7853,0
5638,0
4702,0
6029,0
4043,0
3466,0
4736,0
6959,0
9660,0
1838,1
3123,0
8652,0
1562,1
10167,0
3290,0
6729,0
4515,0
8930,0
9630,0
7373,0
7666,0
497,1
10942,0
3945,0
375,1
9401,0
5037,0
404,1
3778,0
2467,0
93,1
3204,0
10413,0
6834,0
10041,0
827,1
4524,0
5985,0
6598,0
6176,0
6862,0
6995,0
8535,0
2683,0
10978,0
2547,0
691,1
7528,0
8192,0
9774,0
1707,1
7644,0
10213,0
2003,1
1131,1
11251,0
2304,0
5343,0
8787,0
10567,0
8020,0
6246,0
3395,0
7788,0
10453,0
1731,1
9351,0
6996,0
2120,1
606,1
10877,0
1671,1
11259,0
1971,1
4461,0
10488,0
736,1
4122,0
6980,0
7452,0
4776,0
7033,0
5346,0
4099,0
9029,0
292,1
8890,0
4903,0
7296,0
3969,0
11160,0
7396,0
11427,0
5763,0
1963,1
10466,0
8010,0
3441,0
5394,0
10060,0
2387,0
2671,0
3516,0
2502,0
3988,0
3999,0
63,1
1384,1
4333,0
650,1
1967,1
112,1
3024,0
5444,0
804,1
5652,0
8769,0
5930,0
8318,0
3331,0
7152,0
8053,0
11381,0
3793,0
11188,0
9592,0
851,1
11213,0
6838,0
3057,0
2665,0
4950,0
2679,0
3893,0
5491,0
2977,0
1053,1
10937,0
10597,0
7521,0
8345,0
7734,0
5662,0
10583,0
2353,0
2660,0
1028,1
8472,0
2711,0
3821,0
7026,0
3128,0
5593,0
9671,0
7377,0
7942,0
5896,0
8015,0
8696,0
903,1
2040,1
9864,0
3751,0
8742,0
1862,1
1805,1
7468,0
11394,0
945,1
4259,0
9882,0
2107,1
11401,0
5610,0
8641,0
11095,0
941,1
6930,0
1020,1
9724,0
1847,1
3898,0
437,1
5410,0
4882,0
739,1
11059,0
7601,0
5102,0
586,1
2989,0
4444,0
6567,0
9220,0
5259,0
11405,0
5637,0
6797,0
573,1
647,1
595,1
7034,0
5347,0
3396,0
7444,0
9500,0
4566,0
7594,0
8473,0
5028,0
732,1
10955,0
10100,0
5240,0
5713,0
3085,0
9303,0
6599,0
4680,0
2195,1
8352,0
2798,0
6011,0
9144,0
9523,0
9411,0
5311,0
6772,0
7704,0
8798,0
8356,0
6250,0
1040,1
8150,0
3968,0
6761,0
8401,0
3612,0
329,1
2546,0
1429,1
6237,0
433,1
5203,0
6187,0
9052,0
4370,0
967,1
6854,0
423,1
6235,0
11005,0
4652,0
9100,0
6213,0
2562,0
4605,0
4317,0
5393,0
8338,0
3361,0
1777,1
5149,0
5918,0
3186,0
8700,0
8039,0
4419,0
9753,0
2852,0
6004,0
168,1
3419,0
9584,0
10449,0
6273,0
10429,0
136,1
5374,0
894,1
8389,0
1483,1
1792,1
6180,0
4863,0
6177,0
5208,0
11402,0
11042,0
10581,0
5181,0
1447,1
199,1
1823,1
9987,0
6066,0
8922,0
3886,0
8067,0
2121,1
807,1
10787,0
5661,0
2997,0
1198,1
4403,0
9013,0
10903,0
1241,1
4051,0
8962,0
623,1
1162,1
6356,0
7179,0
2603,0
2775,0
3781,0
5846,0
6118,0
1740,1
2282,1
7939,0
5103,0
11218,0
8216,0
8408,0
11052,0
10102,0
5249,0
3421,0
4262,0
207,1
2322,0
6185,0
591,1
5272,0
1720,1
1863,1
8717,0
10527,0
469,1
5446,0
6265,0
11003,0
5627,0
928,1
10088,0
2721,0
9661,0
2934,0
1913,1
956,1
9680,0
25,1
1134,1
10389,0
5021,0
3224,0
9744,0
4939,0
9837,0
2937,0
3533,0
10838,0
5116,0
10379,0
4845,0
8131,0
8032,0
3854,0
7997,0
7148,0
10563,0
8372,0
5368,0
6594,0
1434,1
3912,0
3091,0
2344,0
5995,0
8286,0
770,1
8829,0
10728,0
2492,0
1208,1
5294,0
8467,0
6950,0
1152,1
5302,0
307,1
10251,0
4182,0
6922,0
7204,0
6926,0
5531,0
2610,0
4305,0
7316,0
2787,0
6738,0
10179,0
9123,0
7742,0
6242,0
6521,0
5819,0
6167,0
3455,0
2418,0
10623,0
8393,0
11157,0
10215,0
4464,0
973,1
1634,1
2435,0
9008,0
10146,0
3762,0
6001,0
8448,0
7365,0
7263,0
1472,1
5795,0
9797,0
8752,0
4469,0
2957,0
10959,0
7098,0
1684,1
9359,0
3918,0
9396,0
7012,0
5251,0
1071,1
7108,0
4420,0
2251,1
10873,0
2956,0
9781,0
2659,0
10638,0
4187,0
7250,0
8622,0
11383,0
10297,0
4353,0
4984,0
11306,0
1641,1
8948,0
3560,0
3622,0
6021,0
7221,0
10148,0
11447,0
10368,0
8994,0
6172,0
1207,1
11122,0
10915,0
8343,0
2292,1
714,1
6687,0
8736,0
4735,0
2745,0
3337,0
7456,0
8615,0
3219,0
659,1
797,1
755,1
10200,0
8291,0
2496,0
7599,0
1871,1
2046,1
7877,0
4851,0
5072,0
2163,1
6036,0
6921,0
6216,0
11085,0
537,1
9893,0
2897,0
7768,0
2222,1
10327,0
2599,0
705,1
3468,0
6744,0
5874,0
4373,0
7891,0
9225,0
4859,0
3264,0
9845,0
10799,0
2732,0
